session_id,target
122,7.695426570439427e-07
123,1.9035550135125964e-05
124,1.3512541267434323e-05
125,0.0015883356182304948
126,1.5218764934020247e-11
127,2.7549716108514137e-09
128,5.129335255412307e-06
129,0.002311107714902028
130,0.0017974568047812655
131,0.00011997793009281408
132,0.000667939192582957
133,0.0014556741681050968
134,1.488511485994282e-06
135,5.749202545920354e-08
136,3.16674077001299e-05
137,7.987746802068417e-06
138,0.0010827867053582584
139,1.48252901870105e-10
140,1.5965348541417892e-05
141,1.626213490572941e-13
142,3.038972069687193e-06
143,2.211272364226132e-05
144,0.00081861222979305
145,3.452517137520624e-14
146,0.0004228519610474611
147,9.104867982324276e-06
148,0.0008321844763982022
149,0.0005566695069074042
150,0.026047285743928804
151,2.4612249795146206e-08
152,0.03036223175475403
153,1.80341399495681e-05
154,4.044754456632689e-05
155,1.2055787177943957e-05
156,5.698180150296661e-07
157,1.1495612139738666e-06
158,4.885241796378094e-05
159,3.0028485693626917e-10
160,6.195726758942214e-07
161,0.002218190709770667
162,2.968786620048457e-05
163,3.6692226517387266e-05
164,0.002056267156943279
165,7.045393884032669e-08
166,4.1169634317068835e-07
167,0.01573541684647407
168,0.0005566695069074042
169,0.00033644539119376585
170,0.00011581245968797565
171,0.0007007987607270229
172,0.00012544593132044762
173,4.034491355884211e-05
174,0.00016804165180202987
175,0.21205120580338024
176,0.0011017308008683107
177,0.007152483013449217
178,7.908765338238405e-08
179,1.0412273348738414e-05
180,0.00025661512809838235
181,6.485466263588127e-06
182,0.0008431656047769349
183,1.6521076893804119e-06
184,5.731074079634297e-08
185,8.780052780484924e-06
186,1.9691630642420204e-05
187,3.077033100761493e-08
188,4.4807764420476843e-11
189,0.0010544126407970751
190,1.679184513363677e-05
191,7.87160106355744e-06
192,4.009995437537236e-06
193,0.0018918639896762335
194,0.0004303724589837123
195,1.3931569806949413e-06
196,4.914997366078366e-12
197,0.00023813167409116504
198,0.0011975002204482766
199,0.007942841641770688
200,3.306762433027688e-09
201,4.719253796341683e-06
202,0.015737707244644336
203,1.8902529140233732e-11
204,8.847665148382417e-05
205,0.002517891508245235
206,8.284516575833478e-12
207,9.229107756339684e-05
208,0.0004633423239737873
209,3.8441222824211867e-07
210,0.005197485116771526
211,0.0003217503345743527
212,0.010489736066930724
213,1.069343640667234e-06
214,0.01773896463341128
215,0.0003711805312513883
216,0.0015152628309370248
217,0.03901797105935226
218,0.0002708959752552519
219,0.00010662306209857255
220,0.0010614786553370993
221,0.0022009900179865427
222,7.898238724874817e-06
223,0.021741182224805165
224,0.000200897657673043
225,0.021839517424806023
226,0.0035231706724092905
227,0.0012164460049454444
228,3.286464033851019e-05
229,3.305947328704076e-06
230,0.000229199245484622
231,3.3175106217113386e-06
232,3.9860312059999004e-07
233,8.350506907985092e-07
234,0.0009078410417566587
235,2.1828042000396855e-05
236,7.360342732915084e-05
237,0.000740212189301351
238,0.0004252365699182647
239,1.6242420659966558e-05
240,0.005471345123384516
241,4.614190490815759e-08
242,1.790704809416478e-09
243,1.1353237957783697e-10
244,1.4027762263481135e-06
245,0.00018457200623065052
246,4.6153899114381914e-07
247,0.05967901455395094
248,0.00010877439643425631
249,8.739535349590334e-07
250,2.776089327938112e-05
251,0.01758719823456187
252,2.0083409415803252e-06
253,1.8922585788137025e-07
254,0.0005517558376738144
255,0.000298703103149397
256,1.2772272299416918e-10
257,8.966978826107833e-05
258,0.0029551546545206683
259,0.0018528205509581643
260,0.0006140701187381202
261,3.928610327348456e-05
262,0.0007146177433158121
263,9.23911935355073e-05
264,0.00044823322177097856
265,1.3931327789559494e-05
266,1.1772983454305362e-07
267,6.301826411799361e-14
268,1.2416648396666257e-07
269,7.557684647701294e-05
270,0.00010526059577823734
271,1.3212521488112434e-07
272,1.2382032747123844e-05
273,4.455424581347308e-07
274,0.000443924083973066
275,0.0028011143801462855
276,1.837092996998654e-08
277,0.0003062895459932793
278,0.009110134576693168
279,3.195891468528007e-07
280,0.0005536643167195606
281,1.0803342664853482e-05
282,0.001580757657926945
283,0.000768257203987245
284,2.5838221858037408e-08
285,8.054095635687576e-07
286,4.750021745205106e-10
287,0.00058115119394117
288,4.415059088193479e-08
289,7.348977036862837e-05
290,5.394652843394998e-09
291,0.001067754919853795
292,0.00022174345489057645
293,0.002410979316337776
294,4.824909466783474e-05
295,1.3389850996441718e-06
296,1.057690048719686e-07
297,1.3001217972292639e-05
298,5.299725337694569e-07
299,8.503382141662888e-09
300,2.1903543878755225e-06
301,4.34333167806287e-09
302,5.151302285784438e-06
303,2.423259058060832e-07
304,0.00981698440591384
305,0.05555363134978457
306,3.040559946308393e-07
307,0.0006586963528470844
308,2.791748747590678e-05
309,0.0005358325261458749
310,1.1839569219227633e-06
311,0.0024410493442412738
312,0.011540906236832717
313,0.00015617353926603844
314,1.740919524532075e-06
315,6.779414593925754e-05
316,3.584564773123151e-07
317,0.001519461744092182
318,3.7600795455217596e-06
319,1.590059073025314e-05
320,9.201489933373162e-09
321,0.0030859468899399295
322,1.8527741118514723e-06
323,2.1364209084984044e-06
324,0.000768659567976652
325,0.005838547919463552
326,0.0009096614181339442
327,4.522629016998114e-05
328,0.000675655328479088
329,6.195726758942214e-07
330,3.180889897056933e-08
331,0.013319322003807662
332,0.00040739547842578923
333,0.2886683615920379
334,8.500918383163501e-07
335,2.489277507746202e-06
336,4.2255912766427384e-05
337,0.010500411924203082
338,0.015083540057522438
339,2.846606858542968e-05
340,0.001742414990044754
341,2.799138414078136e-07
342,0.0018567415473907266
343,0.0008705138630838389
344,0.002372341562212068
345,5.377532475162026e-05
346,1.3014834152368524e-05
347,0.5521919315239316
348,4.5827308049810417e-07
349,4.67242180554715e-07
350,0.0025589424265872957
351,0.00028166929168039947
352,0.07913293732607553
353,0.03193252339238549
354,0.0004932733175904836
355,0.005666504055286037
356,0.00011788860628076475
357,2.951245513582214e-05
358,1.4634981751945271e-12
359,0.07306904132628005
360,2.0946540169960266e-06
361,0.001343623265864858
362,0.00047508971092838636
363,7.970606457553065e-06
364,0.0013021984006576907
365,4.81835038807258e-09
366,1.6058026287299526e-11
367,1.7315353872345408e-11
368,0.003729112951579844
369,0.0035536973422304404
370,4.156333909256772e-06
371,0.0005378398233359371
372,1.0795923312388067e-07
373,4.270597750273727e-12
374,5.189933927396055e-09
375,7.046165443991798e-06
376,0.0036272979116007235
377,0.00018410345972709195
378,8.846955847245397e-08
379,3.767404991606806e-08
380,6.37090389241644e-06
381,0.00012502788881050132
382,0.0017565359339724025
383,1.3255109361811542e-06
384,9.394297284539129e-06
385,0.0011571236910599843
386,1.357999328746115e-05
387,0.00019294583581027874
388,0.0016198084912588601
389,2.6144682659577706e-07
390,6.494510022603161e-06
391,7.070731538384288e-09
392,0.00017262707319893542
393,1.3945827567908744e-05
394,1.184292212802233e-09
395,2.2496508545966975e-06
396,3.896807932058242e-05
397,8.100222964933002e-07
398,0.00028079579190132866
399,2.8940090194782118e-11
400,6.077629239064019e-06
401,1.5420982631084223e-09
402,5.324691398641786e-06
403,3.06627740661958e-06
404,0.032095018291906995
405,5.4809381267800266e-05
406,0.0069898977476865005
407,1.538022151243693e-05
408,1.4034254096605747e-09
409,0.0006119330988227285
410,2.860169413658534e-05
411,2.5781259505544084e-07
412,8.185455973553996e-06
413,0.00045313997847047925
414,5.252506332061498e-12
415,4.782201205300036e-10
416,2.5344418980349726e-05
417,0.0026798784169330607
418,2.9501252899750653e-13
419,1.4274482524819995e-07
420,0.0008254352364701556
421,0.00016247405979719103
422,0.0005378398233359371
423,1.9493609662479467e-11
424,1.542839027470052e-05
425,8.831052857506872e-11
426,0.45193507998462146
427,1.1925984451189039e-08
428,7.250908183627701e-12
429,0.0020630290703221813
430,6.195726758942214e-07
431,1.4005133023738706e-09
432,0.0047899672268254525
433,1.5539758413557843e-06
434,0.00011768704077055447
435,3.997940807440878e-06
436,0.00023735582998991595
437,4.4820539250403975e-05
438,6.221578373235026e-05
439,2.287390187105597e-05
440,4.733779890931665e-11
441,4.251171061175382e-06
442,3.183544980162217e-05
443,1.0459757137096913e-06
444,1.086604071581413e-05
445,0.0003516800012569526
446,0.0006957881741901094
447,2.716282896627467e-06
448,0.002422619187414912
449,0.00011810713944859927
450,0.0002474998321282896
451,0.0002280493452085914
452,0.003968327684956103
453,8.84224761144284e-05
454,4.670392004461156e-08
455,3.5801143804083e-06
456,8.120260507802975e-07
457,1.2265189552736983e-05
458,1.3986164940083773e-06
459,2.0633444186316543e-05
460,0.04685927791196794
461,6.37090389241644e-06
462,4.759422672167625e-09
463,5.787710559042321e-09
464,3.6430495047439065e-05
465,0.0020776364243494027
466,1.4537105606752328e-06
467,0.00012753267453944703
468,2.019361927112297e-06
469,0.00011140413869940635
470,7.060614777579976e-05
471,0.010448092228473982
472,2.5580097519075564e-13
473,0.0002708959752552519
474,1.4924613483191502e-08
475,0.022020698780353634
476,8.578287797592681e-09
477,3.251774407051127e-05
478,0.00021222728988860477
479,0.8235744176503467
480,9.042463722342471e-06
481,0.010375332114302162
482,0.000323807029567959
483,0.0019339656961916054
484,0.0003750612120388839
485,0.013509005652161912
486,5.448156762128046e-05
487,3.089403375295671e-05
488,1.7790436609759457e-06
489,0.0002200759869765774
490,3.6153555146374286e-06
491,0.004005954848026774
492,0.0005106211974944809
493,0.00010066464647798235
494,1.6519452670852543e-06
495,1.1923353778652082e-05
496,0.025910387902943356
497,0.00015791035663022992
498,0.0019780084780625256
499,5.3014652803485227e-14
500,0.0019683882408531687
501,0.0018053982566413232
502,0.029107268587280025
503,0.02071474259344951
504,0.00024636843208256684
505,3.356129716773314e-05
506,4.144337390368763e-08
507,0.0004930994460519517
508,0.00013698924780994003
509,2.2106890060758844e-06
510,2.529593904609679e-05
511,4.6238425563484605e-11
512,0.0001519133604865142
513,2.209022321966294e-09
514,0.006596611215964507
515,0.00014498013677255548
516,0.004081135776249359
517,0.0001093522852062327
518,4.2108265753731293e-07
519,0.0004476520286256753
520,2.504950122976505e-06
521,0.055862894439933496
522,0.076207289370368
523,2.0213264673367326e-08
524,0.0003546883580207377
525,0.0008816574162955663
526,1.7724687779368298e-07
527,0.0007455160346772167
528,0.004841105530960312
529,3.793018566115778e-05
530,1.670875168282542e-10
531,1.7408691296428227e-06
532,1.6270466489002156e-05
533,3.4933198714779136e-14
534,0.03411404278720608
535,1.456892523128546e-10
536,0.0005376559230545273
537,9.559676667843295e-05
538,0.003381486940730104
539,0.0003330635142113532
540,4.803334453698324e-08
541,0.00031835903228502713
542,8.956181131996034e-05
543,0.00023714491907980058
544,0.004683504834370746
545,4.009443803765804e-05
546,1.9904465782811313e-06
547,0.0007333105008953851
548,1.7862070596196876e-11
549,0.001740353747324334
550,0.0001448245630569388
551,0.014705159665768283
552,0.0002658194261966319
553,6.774483962376708e-09
554,7.212716394423972e-07
555,1.1469574766485505e-08
556,0.008081468728594412
557,3.3930452402180424e-05
558,0.00017604498633666906
559,7.9898379342775e-06
560,0.00045360142448586495
561,6.971270296978139e-06
562,0.0012159748662647757
563,0.00011534605852560044
564,0.00020450407827646676
565,0.0008269166569564808
566,6.488901279749762e-05
567,1.2020177620444092e-06
568,2.8047525571394142e-05
569,0.0005559699032443176
570,4.8023585560891825e-05
571,1.3508729589862773e-05
572,0.05025861808091928
573,8.130979917724928e-12
574,8.053039379745908e-07
575,4.338892213217731e-14
576,0.0016619973336477081
577,0.00015272639063420427
578,7.974189574357517e-12
579,2.3052484493911562e-05
580,0.00011621045425638733
581,0.00736898889970738
582,1.710172681112057e-06
583,6.919159163665964e-06
584,0.04753145444133551
585,5.3981376829750194e-05
586,0.0003540072156851364
587,0.000515340199643715
588,0.0014063012392231406
589,0.028359492575150552
590,7.608105229412715e-12
591,3.840208146057402e-05
592,3.452517137520624e-14
593,9.163412055118371e-12
594,3.20249219995587e-08
595,0.00018377329365695702
596,0.0012405634664571028
597,0.00013522098168463205
598,6.372028980292651e-09
599,2.3592711926604783e-05
600,0.00211145559605569
601,0.0003838904882024526
602,0.013123413964936985
603,5.7171107539813845e-06
604,1.871028262438394e-07
605,0.00427933582826801
606,0.0010127750390019645
607,0.0006689718636673958
608,0.00023591578756393915
609,0.000288996136683104
610,2.852534150679759e-09
611,5.1344534181622054e-05
612,0.01837855622076422
613,4.4807764420476843e-11
614,3.4102951803261264e-06
615,4.95544183859138e-05
616,3.558699361013377e-05
617,5.027852775990719e-05
618,4.0504815078184445e-07
619,3.864835021573756e-06
620,0.028210767092748164
621,9.391344851828168e-06
622,0.09117069825797854
623,0.00014151634208827744
624,1.4634981751945271e-12
625,0.02746302593777932
626,0.0012145470907968942
627,1.7677357830782247e-11
628,1.3696464048586789e-11
629,3.0897179214293625e-05
630,4.4807764420476843e-11
631,3.902450137222766e-05
632,0.0005781348591881955
633,0.0077328634111408345
634,0.0003716482369294917
635,4.193907577428677e-12
636,4.291575295519803e-05
637,2.13069551998535e-06
638,0.0004178493433808556
639,6.52389694116042e-12
640,3.833574710975597e-09
641,0.00023723233620004505
642,2.3594930411071783e-05
643,0.023315461134358544
644,1.696805497682957e-05
645,0.07564757668174016
646,0.00023547815632195672
647,3.650234333191642e-06
648,2.218885954024589e-05
649,0.00012711191351067377
650,4.851729128791015e-06
651,0.0031678762179638466
652,0.08936685644670951
653,0.0007362053021413555
654,3.1381708058702365e-05
655,0.006621925500726246
656,0.010206662589340578
657,7.193510493027984e-08
658,6.518583881379321e-07
659,0.0001061822118097838
660,6.677902075731251e-05
661,1.0084829216885647e-05
662,8.22354182257696e-12
663,1.3029576745846978e-06
664,1.3941156950686039e-05
665,3.8017372965948966e-10
666,0.0009631475575863016
667,0.0034858441075020074
668,0.04652756178820324
669,3.9869420600246094e-07
670,6.560592060636107e-11
671,0.008201785389213356
672,0.026802250889371583
673,0.035876595526948246
674,0.0024380580719539613
675,0.002563603393598541
676,0.0016742372482447807
677,6.662782137861622e-05
678,0.00923902884733739
679,2.4163421381331443e-11
680,0.004450101412741621
681,3.2520647711190225e-05
682,6.560592060636107e-11
683,1.3305601853107091e-05
684,0.03859669476432903
685,7.695426570439427e-07
686,0.00020698511011922304
687,5.963139274712214e-05
688,0.022913752055922873
689,0.014962931814250444
690,0.00033455060486365555
691,4.176431773058694e-05
692,5.731074079634297e-08
693,0.0012837831358336422
694,8.623647759895422e-05
695,1.7872506095775618e-06
696,6.2142862733798015e-06
697,0.0002280115641217661
698,0.00021811471886873574
699,5.315392010917285e-06
700,5.0734658745803246e-05
701,2.1777879191791762e-05
702,2.6674892555940818e-05
703,0.00015841273227606094
704,0.02804083020476879
705,8.321676205049466e-06
706,5.332853807740391e-06
707,7.547361889901742e-06
708,4.0670467267898604e-05
709,0.5706440845874444
710,7.856115223600937e-05
711,1.5215418521578202e-05
712,0.0008462047292916251
713,9.768134750323835e-07
714,0.050734503331290697
715,6.777851669994685e-07
716,0.00011682541029058123
717,0.00036754883981249465
718,0.00016041291473986382
719,9.127809155109077e-06
720,5.6381297928262635e-11
721,9.792352459505618e-06
722,1.1351481528108679e-05
723,0.003918662000953566
724,0.0011773849982470203
725,5.421858200953013e-11
726,4.27245946659378e-05
727,0.0033777119703456574
728,0.008182749927074535
729,0.0008730056546518664
730,0.005259972305145934
731,8.916220679283983e-06
732,3.359615337837902e-05
733,1.4933456113418647e-09
734,1.5234760258438494e-05
735,0.04612883160981743
736,2.0512859334422544e-11
737,1.0462724379454026e-06
738,4.835108091502699e-05
739,1.0615613927204796e-05
740,4.5676459759786626e-05
741,6.911817655635225e-06
742,0.003010967944295344
743,0.004525294039108536
744,1.260763154964542e-08
745,0.0013591212442563246
746,0.0012960835089658328
747,6.663591199089135e-06
748,1.3309665195571982e-06
749,0.009994686400735676
750,1.652622389662519e-05
751,4.095296105838155e-08
752,6.534259504725181e-07
753,1.2291801937609666e-06
754,7.821962644299315e-09
755,7.811741263393254e-07
756,0.00015315810683897593
757,0.007410185302986682
758,8.240908058079363e-05
759,5.406202157462322e-07
760,2.3818778088951886e-05
761,0.0011217871848383308
762,3.089138828166824e-05
763,0.0008541297751587337
764,0.0022287809984931606
765,0.04431998780621824
766,3.9514489858604654e-07
767,0.001459706123504696
768,2.695915230686918e-06
769,3.379235811186384e-06
770,0.022769526719199483
771,0.004061150289208708
772,0.0001455946389286575
773,1.1351481528108679e-05
774,0.00017429950619828356
775,2.9565181175783236e-06
776,0.018320499409231073
777,0.0688308629034068
778,8.809149637529945e-06
779,2.9872829465592154e-08
780,8.758874512081064e-06
781,0.020812396046371136
782,0.044210839624163056
783,0.0018575956526913023
784,1.7528415164853056e-05
785,5.912492288021331e-07
786,0.007272099704420999
787,1.940325542482353e-06
788,2.749972947978292e-07
789,0.00013565836136096525
790,2.991494757825233e-05
791,0.0005676359612827371
792,9.150808131323172e-06
793,0.0001709795608062968
794,0.002819423312851798
795,0.00025662795631020105
796,6.820450324872837e-08
797,0.00025775794349022584
798,2.2906379896589033e-11
799,1.0651395403592538e-09
800,0.0008921511273509533
801,3.772986483731534e-05
802,0.0005867212951347571
803,1.802653662080453e-06
804,0.000130412491129097
805,9.020890719095039e-05
806,3.791994398126077e-14
807,8.23742607794899e-07
808,1.170668539573386e-11
809,0.9711277510263212
810,8.38716839055266e-05
811,1.6686318136847576e-08
812,0.0003064725705784794
813,5.402280585956733e-06
814,0.020442565198382796
815,0.007559382178443784
816,0.00015182652714190164
817,0.006743538260560375
818,2.5392667204088185e-05
819,8.755661384103149e-05
820,0.05560285113061094
821,0.0012216910567791751
822,0.0050618521500090195
823,0.07791176832194459
824,1.288870534489056e-05
825,0.0005566695069074042
826,7.419404620342698e-06
827,0.0012046569298318557
828,0.000993874188011897
829,0.0006522753365366096
830,7.060820118703065e-06
831,0.020876008932523008
832,9.47852170326695e-05
833,5.214617305846268e-06
834,3.9682237612946964e-07
835,0.0005251872412327714
836,1.2664851261306384e-06
837,1.776806442486865e-05
838,1.3928436019838e-07
839,0.00024140172997343253
840,4.3225753831040517e-07
841,1.6320098121333042e-05
842,7.524009623760765e-05
843,0.013852303234625054
844,0.0029084426711856173
845,1.0055903315351797e-05
846,4.34333167806287e-09
847,1.8276633605430222e-06
848,2.1616680015268946e-07
849,3.859479957743787e-06
850,7.809682739504954e-06
851,1.4191223371279742e-12
852,2.293906389027566e-06
853,0.0010923103126851473
854,1.7660459731775385e-08
855,2.630004348944826e-07
856,1.2094521177439417e-06
857,7.695426570439427e-07
858,0.00015566608308505885
859,0.00304026484742457
860,6.228637197252051e-05
861,0.0018464161838795319
862,1.0171522458213541e-05
863,3.7200361740180693e-05
864,2.653536616762771e-05
865,3.3831131109150075e-05
866,5.138191042651155e-05
867,5.560331973693089e-05
868,0.00011100726274468064
869,6.420162919516227e-12
870,4.775682990364958e-07
871,1.810910038100632e-07
872,0.0006279438262819521
873,2.3820368808915373e-09
874,6.583846791446175e-05
875,0.00037824286457873726
876,0.001452973475299785
877,0.009405693055876664
878,1.0262847671001001e-05
879,3.574814968936044e-07
880,0.0005519788833003239
881,1.266111076996822e-05
882,0.0019326431283063202
883,0.0536236354863403
884,0.005275672322558163
885,1.903018091329959e-05
886,1.3332633754275964e-06
887,3.0876668814618355e-06
888,2.58748860588127e-08
889,0.000946683086193625
890,6.420162919516227e-12
891,2.535882342781064e-06
892,0.0002291810852229468
893,7.695426570439427e-07
894,0.0026893442970266647
895,7.080325348160327e-05
896,0.07693063964526554
897,1.3875896826127464e-07
898,0.023841270068312513
899,2.674628663541554e-06
900,0.00015442756365807684
901,0.0005508231901067785
902,2.5739437317143038e-05
903,4.6713758505754216e-05
904,0.004303630272725642
905,0.000536733460291345
906,2.51205664679967e-05
907,0.014280575760385376
908,0.00027003756350294216
909,1.8660880415950655e-05
910,6.559575480518059e-06
911,4.786786199561651e-08
912,1.3174520929769464e-05
913,9.2323935027432e-06
914,0.0002746996720334386
915,0.0003084179008229914
916,2.106359045761881e-05
917,5.873490909231892e-06
918,2.224792654658181e-06
919,1.4634981751945271e-12
920,0.021171388896601716
921,0.026121107951599564
922,6.681965251198967e-08
923,5.6324890814304434e-05
924,1.1675522197783156e-11
925,0.002528333997961623
926,4.4945518565764635e-14
927,3.896167237100619e-05
928,0.0005745953556921026
929,0.006404082759805558
930,0.24748875701279582
931,0.0006444693477785426
932,0.0006665653872016746
933,1.6242420659966558e-05
934,2.3326851498505423e-05
935,7.061805889120868e-08
936,0.00012697150312770972
937,1.4128128986027588e-12
938,0.0010130942984651172
939,0.0006889274608888896
940,4.97173537389023e-05
941,1.5698929006575468e-13
942,6.167032447527831e-06
943,0.0023565326211995104
944,0.00016794325002035074
945,0.019420843797898817
946,5.177715298601831e-06
947,8.335413565842977e-08
948,3.419359078165622e-13
949,5.721921657417823e-07
950,2.7207056922658234e-08
951,0.00025805978750189105
952,9.977202055713999e-07
953,1.9138959912291895e-05
954,0.03321706213279538
955,4.503904798509866e-06
956,4.4807764420476843e-11
957,4.4945518565764635e-14
958,0.0003580088486228783
959,0.19728664087491915
960,5.130974881063037e-12
961,2.9819956915516956e-11
962,0.0006340323037471284
963,5.4162912335556954e-09
964,0.01139145666366562
965,9.463392755499325e-05
966,0.0004735891955727467
967,5.420432974673603e-09
968,0.0001726795099809828
969,2.2550741633369342e-11
970,1.0800582307993816e-05
971,0.00042263253821021846
972,6.66938356809219e-06
973,0.0009538753741931448
974,3.187761644222285e-05
975,0.00022438617510748735
976,2.3413578754694635e-05
977,0.00010069377878241226
978,5.742990783049088e-08
979,0.014786912959563971
980,1.3967047193041158e-10
981,4.2603592448600386e-08
982,0.00011354040155427826
983,0.0003833114931104196
984,2.479935068195394e-06
985,0.013495850733524951
986,0.00042772884879368074
987,0.001525393328969081
988,2.230640130553333e-05
989,0.000804488193194626
990,4.601073810817395e-08
991,0.0005300523362086772
992,7.872244682958681e-05
993,3.493755337186612e-07
994,2.2803324616696187e-07
995,2.125197156095689e-07
996,1.1010445231891345e-08
997,0.02662476951654567
998,0.0015047813320725413
999,0.0009223450515742186
1000,0.0085268451155589
1001,1.4299476390465343e-06
1002,0.06994392204273589
1003,1.1341357566997535e-08
1004,2.066970862682189e-06
1005,1.924608339694876e-05
1006,0.00034796477796628864
1007,8.37085124531445e-08
1008,0.07309849303451903
1009,0.011098212085015149
1010,5.698180150296661e-07
1011,0.0003780231714591235
1012,2.9148665800637135e-07
1013,0.00010466558568601251
1014,0.00013451822081297592
1015,1.0816753574882341e-05
1016,0.0007850651481695363
1017,3.5407248444310475e-05
1018,8.33080565367039e-08
1019,9.757412763629846e-07
1020,3.215368796555065e-05
1021,4.324372932088805e-05
1022,0.0002431475751085451
1023,1.919664636762394e-10
1024,7.495203182680565e-07
1025,0.014166314996620456
1026,0.00043306987193580916
1027,1.2669779455637824e-06
1028,2.1124518857402126e-11
1029,3.2030966607413775e-06
1030,0.09497942617466051
1031,1.4376797386169865e-05
1032,0.0019672310985003527
1033,2.631101534451469e-10
1034,0.0007388678888692798
1035,1.2370879298452889e-09
1036,0.0031016603770854557
1037,2.6939922782727517e-05
1038,0.0009092253041906524
1039,8.596148005994024e-07
1040,0.006663396522756302
1041,0.0007837055885726905
1042,0.0002845644568663037
1043,1.192156005138772e-05
1044,1.4472067018269766e-06
1045,8.772965470079378e-05
1046,1.352526284999771e-06
1047,2.8607126731809745e-11
1048,0.0005121053658684066
1049,1.105710162278281e-06
1050,0.029375716936734752
1051,0.0010671054532685673
1052,6.594245551480387e-06
1053,6.866086570773814e-11
1054,0.018626402271690046
1055,0.00019092824850966677
1056,3.494502604357714e-08
1057,8.309206413151111e-06
1058,1.393883800297954e-06
1059,0.00022282703111752423
1060,0.0003764176662810547
1061,0.004561208271524502
1062,3.53855947361093e-05
1063,0.0005780133019665448
1064,1.322018256727175e-05
1065,1.0560074766243326e-13
1066,1.9666617645480193e-06
1067,1.908055863789705e-06
1068,0.0006558671401695465
1069,2.3825010698337314e-07
1070,5.564559648956862e-13
1071,0.000415848282696872
1072,2.6817405844611587e-05
1073,1.0976273617372232e-05
1074,7.477563808946718e-05
1075,0.0004376188117791559
1076,0.009483538387237313
1077,0.0006656854710043562
1078,4.620889950653482e-11
1079,3.650086544547882e-08
1080,0.052311366913253526
1081,2.6234077469203253e-05
1082,0.006735907358867836
1083,1.1746877682610688e-12
1084,1.4005133023738706e-09
1085,0.0002534785740017266
1086,0.0443291355950298
1087,0.01657056853826875
1088,2.146427831221442e-07
1089,3.3970282501979154e-07
1090,9.282673896671272e-10
1091,1.1198457099517302e-05
1092,0.00030481822236068975
1093,0.033271638420596716
1094,0.0086994591883536
1095,4.0514868660760095e-05
1096,4.1783272191990867e-05
1097,0.00010236188284889711
1098,2.2111891606017046e-08
1099,0.00015854215411047123
1100,6.201295203359221e-06
1101,0.00029699607153050033
